STT,Mã hồ sơ,Nhóm trạng thái,Trạng thái chi tiết,Số bản ghi hiện tại,Kiểm chứng 10%,Bản ghi giữ lại (#1),Thời gian cập nhật
1080,H31.05.02.H31.09.2019.2488,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc công trình Đền thờ danh nhân Nguyễn Trung Ngãn, thị trấn Ân Thi, huyện Ân Thi",2026-09-21 12:22:50
1081,H31.05.02.H31.09.2019.2487,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc công trình Nhà giao dịch, văn phòng kết hợp sàn khai thác Bưu điện tỉnh thưng Yên tại phường Hiến Nam, thành phố Hưng Yên",2026-09-21 12:22:53
1082,H31.05.02.H31.09.2019.2486,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc chấp thuận Mặt bằng quy hoạch tổng thể Hổ Thôn Chư Thị, xã Cần Lập, huyện Yên Mỹ.",2026-09-21 12:22:55
1083,H31.05.02.H31.09.2019.2485,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc chấp thuận mặt bằng quy hoạch tổng thể khu cảnh quan, cây xanh (lô đất CX-09, MN-02) thuộc dự án khu nhà ở, dịch vụ khu công nghiệp Phố Nối tại xã Nghĩa Hiệp, huyện Yên Mỹ.",2026-09-21 12:22:57
1084,H31.05.02.H31.09.2019.2484,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Về việc chấp thuận Mặt bằng quy hoạch tổng thể Khu dân cư mới trên địa bàn huyện Yên Mỹ.,2026-09-21 12:23:00
1085,H31.05.02.H31.09.2019.2476,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Về việc chấp thuận điều chỉnh mặt bằng quy hoạch chia lô tỷ lệ 1/500 Khu biệt thự đảo (giai đoạn 1) Khu đô thị thương mại và du lịch Văn Giang (Ecopark),2026-09-21 12:23:02
1086,H31.05.02.H31.09.2019.2475,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Về việc chấp thuận Mặt bằng quy hoạch tổng thể Khu dân cư mới trên địa bàn huyện Văn Giang,2026-09-21 12:23:04
1087,H31.05.02.H31.09.2019.2473,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc chấp thuận mặt bằng quy hoạch tổng thể dự án đầu tư xây dựng Trường Trung học cơ sở thị trấn Vương, huyện Tiên Lữ",2026-09-21 12:23:06
1088,H31.05.02.H31.09.2019.2472,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc thẩm định mặt bằng quy hoạch dự án đầu tư xây dựng trụ sở công an huyện Phù Cừ tại xã Đoàn Đào, huyện Phù Cừ",2026-09-21 12:23:09
1089,H31.05.02.H31.09.2019.2468,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Về việc chấp thuận mặt bằng quy hoạch tổng thể khu dân cư mới trên địa bàn huyện Mỹ Hào,2026-09-21 12:23:11
1090,H31.05.02.H31.09.2019.2467,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Về việc chấp thuận mặt bằng quy hoạch tổng thể Khu dân cư mới trên địa bàn huyện Kim Động,2026-09-21 12:23:13
1091,H31.05.02.H31.09.2019.2466,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc chấp thuận mặt bằng quy hoạch tổng thể điều chỉnh và phương án kiến trúc CT Nhà phụ trợ (Hạng mục số 06), nhà để xe ô tô (Hạng mục số 08), nhà bảo vệ (Hạng mục số 1) và lán để xe (Hạng mục số 02), Phòng giao dịch chính sách xã hội huyện Khoái Châu",2026-09-21 12:23:15
1092,H31.05.02.H31.09.2019.2465,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc chấp thuận mặt bằng quy hoạch tổng thể và phương án kiến trúc công trình Trường mầm non trung tâm xã Phương Chiểu, thành phố Hưng Yên.",2026-09-21 12:23:18
1093,H31.05.02.H31.09.2019.2464,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc chấp thuận mặt bằng quy hoạch tổng thể điều chỉnh của dự án Khu dân cư xã mới phía Bắc Nu - 9 khu Đại học Phố Hiến tại xã Liên Phương, thành phố Hưng Yên.",2026-09-21 12:23:20
1094,H31.05.02.H31.09.2019.2463,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Về việc chấp thuận mặt bằng quy hoạch tổng thể chia lô khu dân cư mới trên địa bàn thành phố Hưng Yên. Năm 2018-2019.,2026-09-21 12:23:22
1095,H31.05.02.H31.09.2018.2459B,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Cấp chứng chỉ quy hoạch cho Ban quản lý dự án đầu tư xây dựng khu vực Agribank (Ban QLDA) và Viện kiểm sát nhân dân tỉnh Hưng Yên năm 2018,2026-09-21 12:23:24
1096,H31.05.02.H31.09.2018.2459A,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 12:23:28
1097,H31.05.02.H31.09.2018.2457,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Hồ sơ về việc thẩm định hồ sơ xin thuê đất của Công ty Cổ phần thực phẩm Eufood Eco và Công ty Cổ phần Amazon Châu Á để thực hiện dự án đầu tư Nhà máy sản xuất bao bì và sản phẩm cơ khí tại xã Long Hưng, huyện Văn Giang năm 2018",2026-09-21 12:23:30
1098,H31.05.02.H31.09.2018.2459C,CẦN SCAN LẠI,Không tìm thấy hồ sơ (Không tìm thấy hồ sơ nào với mã này trên hệ thống Vinasynet),0,false,-,2026-09-21 12:23:34
1099,H31.05.02.H31.09.2018.2459,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Cấp chứng chỉ quy hoạch cho Ban quản lý dự án đầu tư xây dựng khu vực Agribank (Ban QLDA) và Viện kiểm sát nhân dân tỉnh Hưng Yên năm 2018,2026-09-21 12:23:37
1100,H31.05.02.H31.09.2018.2458,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Đề nghị phê duyệt vị trí thực hiện dự án đầu tư xây dựng Trụ sở làm việc Viện kiếm sát nhân dân huyện Kim Động tại xã Chính Nghĩa, huyện Kim Động năm 2017.",2026-09-21 12:23:39
1101,H31.05.02.H31.09.2018.2456,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Về việc đề nghị phê duyệt nhiệm vụ lập Quy hoạch chi tiết xây dựng tỉ lệ 1/500 Dự án đầu tư xây dựng khu nhà ở thương mại 319 tại xã Tân Lập và thị trấn Yên Mỹ H.Yên Mỹ,2026-09-21 12:23:41
1102,H31.05.02.H31.09.2018.2364,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về phương án thiết kế kiến trúc các mẫu nhà ở liền kề và biệt thự thuộc dự án Khu nhà ở công nhân, nhà ở thương mại Lạc Hồng, Phố Nối tại xã Nhân Hòa, huyện Mỹ Hào năm 2018",2026-09-21 12:23:43
1103,H31.05.02.H31.09.2018.2363,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về phương án thiết kế kiến trúc công trình Khu nhà ở công nhân thuộc dự án khu nhà ở công nhân, nhà ở thương mại Lạc Hồng - Phố Nối năm 2018",2026-09-21 12:23:46
1104,H31.05.02.H31.09.2018.2354,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về phương án thiết kế kiến trúc các hạng mục công trình thuộc dự án đầu tư xây dựng Chợ Vị tại xã Phương Chiểu, thành phố Hưng Yên năm 2018",2026-09-21 12:23:48
1105,H31.05.02.H31.09.2018.2352,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về phương án thiết kế kiến trúc công trình Trụ sở và văn phòng cho thuê DĐK tại phường Hiến Nam, thành phố Hưng Yên năm 2018",2026-09-21 12:23:50
1106,H31.05.02.H31.09.2018.2351,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về phương án kiến trúc công trình Cải tạo, nâng cấp Trung tâm Bảo trợ xã hội tỉnh Hưng Yên tại xã Đặng Lễ, huyện Ân Thi năm 2018",2026-09-21 12:23:52
1107,H31.05.02.H31.09.2018.2305,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc chấp thuận Mặt bằng qui hoạch tổng thể Trụ sở Viện kiểm sát nhân dân huyện Khoái Châu, tỉnh Hưng Yên tại xã An Vỹ, huyện Khoái Châu năm 2018",2026-09-21 12:23:55
1108,H31.05.02.H31.09.2018.2304,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Về việc chấp thuận Mặt bằng qui hoạch tổng thể Khu dân cư mới trên địa bàn huyện Khoái Châu năm 2018 - 2019,2026-09-21 12:23:57
1109,H31.05.02.H31.09.2018.2303,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc chấp thuận Mặt bằng quy hoạch tổng thể điều chỉnh dự án Trung tâm thương mại Hưng Yên tại phường Lam Sơn, thành phố Hưng Yên năm 2018",2026-09-21 12:23:59
1110,H31.05.02.H31.09.2018.2302,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc chấp thuận mặt bằng qui hoạch tổng thể của dự án Trụ sở và văn phòng cho thuê DĐK tại phường Hiến Nam, thành phố Hưng Yên năm 2018",2026-09-21 12:24:02
1111,H31.05.02.H31.09.2018.2301,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc chấp thuận mặt bằng quy hoạch tổng thể dự án đầu tư xây dựng Chợ Vị tại xã Phương Chiểu, thành phố Hưng Yên năm 2018",2026-09-21 12:24:04
1112,H31.05.02.H31.09.2018.2300,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Về việc thẩm định tổng mặt bằng quy hoạch và phương án kiến trúc công trình Chợ Hiến Nam và Chợ Vị năm 2018,2026-09-21 12:24:06
1113,H31.05.02.H31.09.2017.2288G,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Khảo sát đo vẽ bản đồ địa hình tỷ lệ 1/10.000 đồ án điều chỉnh quy hoạch chung thành phố Hưng Yên đến năm 2035 năm 2017,2026-09-21 12:24:09
1114,H31.05.02.H31.09.2017.2280,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc cho ý kiến thẩm định dự án của các doanh nghiệp trên địa bàn xã Yên phú và xã Việt Cường, huyện Yên Mỹ năm 2017.",2026-09-21 12:24:11
1115,H31.05.02.H31.09.2017.2278,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc cho ý kiến thẩm định dự án của các doanh nghiệp trên địa bàn xã Yên phú và xã Yên Hòa, huyện Yên Mỹ năm 2017.",2026-09-21 12:24:13
1116,H31.05.02.H31.09.2017.2277,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc cho ý kiến thẩm định dự án của các doanh nghiệp trên địa bàn các xã Giai Phạm và xã Ngọc Long, huyện Yên Mỹ năm 2017.",2026-09-21 12:24:15
1117,H31.05.02.H31.09.2017.2276,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc cho ý kiến thẩm định dự án của các doanh nghiệp trên địa bàn xã Giai Phạm và xã Đồng Than, huyện Yên Mỹ năm 2017.",2026-09-21 12:24:18
1118,H31.05.02.H31.09.2017.2275,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc cho ý kiến thẩm định dự án của các doanh nghiệp trên địa bàn xã Trung Hoa, xã Tân Lập và thị trấn Yên Mỹ, huyên Yên Mỹ năm 2017",2026-09-21 12:24:20
1119,H31.05.02.H31.09.2016.2279,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Về việc cho ý kiến thẩm định dự án của các doanh nghiệp trên địa bàn xã Yên Phú và xã Việt Cường, huyện Yên Mỹ năm 2016",2026-09-21 12:24:22
1120,H31.05.02.H31.09.2017.2184,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc công trình. Nhà lớp học 3. tầng 15 phòng và Nhà hiệu bộ kết hợp một số phòng học chức năng - Trường trung học cơ sở thị trấn Như Quỳnh, huyện Văn Lâm",2026-09-21 12:24:25
1121,H31.05.02.H31.09.2017.2183,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc công trình kho lưu trữ của cơ quan EVN/NPT tại xã Việt Hưng, huyện Văn Lâm",2026-09-21 12:24:27
1122,H31.05.02.H31.09.2017.2182,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án thiết kế kiến trúc các mẫu nhà thuộc dự án Khu dân cư - Đô thị sinh thái Như Quỳnh, huyện Văn Lâm",2026-09-21 12:24:29
1123,H31.05.02.H31.09.2017.2181,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc công trình Nhà câu lạc bộ (CLB-10) thuộc dự án Khu biệt thự Mimosa Valley thuộc phân khu 9-12, Khu đô thị thương mại và du lịch Văn Giang (Ecopark)",2026-09-21 12:24:31
1124,H31.05.02.H31.09.2017.2180,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc công trình Nhà câu lạc bộ (CLB-09), thuộc dự án khu nhà phố Thảo Nguyên Khu đô thị thương mại & du lịch Văn Giang (Ecopark) tại xã Xuân Quan, huyện Văn Giang",2026-09-21 12:24:34
1125,H31.05.02.H31.09.2017.2179,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án thiết kế kiến trúc công trình Nhà câu lạc bộ (CLB-08) thuộc dự án Khu biệt thự Thuỷ Nguyên thuộc phân khu 9-12, khu đô thị thương mại và dụ lịch Văn Giang (Ecopark) tại xã Xuân Quan, H. Văn Giang",2026-09-21 12:24:36
1126,H31.05.02.H31.09.2017.2172,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án thiết kế kiến trúc các mẫu nhà của dự án thành phần khu biệt thự đảo (gđ 1) thuộc Khu đô thị thương mại và du lịch văn Giang (Ecopark), huyện Văn Giang",2026-09-21 12:24:38
1127,H31.05.02.H31.09.2017.2171,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án thiết kế kiến trúc các hạng mục công trình thuộc dự án trung tâm đào tạo bóng đá trẻ PVF tại xã Đông Hưng, huyện Văn Giang, tỉnh Hưng Yên",2026-09-21 12:24:41
1128,H31.05.02.H31.09.2017.2170,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án thiết kế kiến trúc công trình Trường tiểu học và trung học cơ sở EDISON, tại lô đất GD-04, thuộc khu đô thị thương mại và du lịch Văn Giang (Ecopark) tại huyện Văn Giang",2026-09-21 12:24:43
1129,H31.05.02.H31.09.2017.2169,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án thiết kế kiến trúc công trình trường mầm non Tô Quyền tại xã Nghĩa Tru, huyện Văn Giang",2026-09-21 12:24:45
1130,H31.05.02.H31.09.2017.2168,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,Phương án kiến trúc sơ bộ dự án Club house 2A- Khu đô thị TM & DL Văn Giang (Ecopark). Hạng mục Nhà câu lạc bộ 2A,2026-09-21 12:24:48
1131,H31.05.02.H31.09.2017.2167,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc công trình: Hội trường thị trấn Văn Giang, huyện Văn Giang",2026-09-21 12:24:50
1132,H31.05.02.H31.09.2017.2166,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc công trình: Trụ sở Agribank chi nhánh huyện Tiên Lữ tại thị trân Vương, huyện Tiên Lữ",2026-09-21 12:24:52
1133,H31.05.02.H31.09.2016.2013,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc các hạng mục của dự án Kho bạc nhà nước huyện Phù Cừ tại thị trấn Trần Cao, huyện Phù Cừ",2026-09-21 12:24:54
1134,H31.05.02.H31.09.2016.2012,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Hồ sơ phương án kiến trúc công trình Nhà văn hóa xã Tân Việt tại huyện Mỹ Hào, tỉnh Hưng Yên",2026-09-21 12:24:57
1135,H31.05.02.H31.09.2016.2011,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án thiết kế kiến trúc của dự án Nhà ở và bến xe khách Mỹ Hào tại xã Nhân Hào, huyện Mỹ Hào, tỉnh Hưng Yên",2026-09-21 12:24:59
1136,H31.05.02.H31.09.2016.2010,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc công tình Nhà điều hành sản xuất điện lực Mỹ Hào tại xã Nghĩa Hiệp và thị trấn Bần Yên Nhân, huyện Mỹ Hào",2026-09-21 12:25:01
1137,H31.05.02.H31.09.2016.2009,HOÀN THÀNH,"Đạt chuẩn (1 bản duy nhất) (Hồ sơ chuẩn, không có bản trùng thừa)",1,true,"Phương án kiến trúc công trình Siêu thị Đoàn Khanh tại thị trấn Bần Yên Nhân, huyện Mỹ Hào",2026-09-21 12:25:03
